epoch,lr,loss,iou,val_loss,val_iou,val_dice
0,0.0001,1.0323546613965715,0.2922416681578619,1.1179469653538294,0.028016408891011577,0.05410519869765046
1,0.0001,0.945690373579661,0.4057826904099821,1.0690539564405168,2.0817220399872097e-10,4.163444077325539e-10
2,0.0001,0.9072547838801429,0.45456587845729585,1.064341976529076,2.0817220399872097e-10,4.163444077325539e-10
3,0.0001,0.8858192052159991,0.4755349897132404,1.0204429002035231,0.10521965682506286,0.1842406987704393
4,0.0001,0.8582535471235003,0.5179872656515998,0.9193952424185616,0.440823419521537,0.6051267385566494
5,0.0001,0.8488850451651073,0.5102753114564954,0.9512249231338501,0.3941009192186234,0.5598953474900797
6,0.0001,0.8373628826368422,0.5222581268887344,0.8824339310328165,0.4730107732443184,0.6390301558631672
7,0.0001,0.8256531130699885,0.5272324087762813,0.9515014943622407,0.3889439069484288,0.5573509791802076
8,0.0001,0.8200059675035023,0.5468382845655367,0.9178983256930396,0.4090597185877117,0.5767795407622595
9,0.0001,0.8041143388975234,0.5563333456892292,0.88212137562888,0.477408957431821,0.6408809937082998
10,0.0001,0.8008083388918922,0.5509237062545532,0.8461107583273024,0.5075314060212502,0.6704048500728396
11,0.0001,0.7954711545081365,0.5570280116096589,0.9257701294762748,0.39250608168229073,0.5614520920019717
12,0.0001,0.7912648973010835,0.5536917543310539,0.8920667739141555,0.46091388890111884,0.6274133610265858
13,0.0001,0.78045540196555,0.5783034875039241,0.861689221291315,0.49899508266202314,0.6604937811759571
14,0.0001,0.7863092564401173,0.5483341821633834,0.8625618957337879,0.4465855368277313,0.6140237347105277
15,0.0001,0.7839326631455195,0.555711894931043,0.8374458664939517,0.5189456264254153,0.6784888888885249
16,0.0001,0.7697821316264924,0.5618980069116374,0.8385214692070371,0.5239758691114391,0.6825860480791514
17,0.0001,0.7593340504737127,0.581323439138336,0.8268324988228934,0.5249178848413593,0.6830433612778158
18,0.0001,0.76099807875497,0.5777769481677654,0.8419011178470793,0.5011563524955909,0.6613643214643223
19,0.0001,0.7557442017963955,0.5791786740954998,0.8831522862116495,0.4323670302377077,0.6024104810651105
20,0.0001,0.7480906929288592,0.5942262964105988,0.8076291226205372,0.5331192214365656,0.6920634835508321
21,0.0001,0.7480788486344474,0.5790370343395347,0.7846307130086989,0.5534236052742415,0.7090480492762121
22,0.0001,0.735727574144091,0.5984255494121303,0.8208048741022745,0.5107143736111306,0.6705043169995163
23,0.0001,0.7272799242110479,0.6125420259818388,0.8659825325012207,0.4401059388269006,0.6065771652014892
24,0.0001,0.736863150483086,0.5780273486175104,0.8118046068009876,0.5083267753985837,0.6703545730807348
25,0.0001,0.7219490863028026,0.6141051422499022,0.8105740944544474,0.5209190267656376,0.6809467885915369
26,0.0001,0.7187187927109855,0.6033045922452624,0.7988081659589495,0.5250083471315884,0.68599733158068
27,0.0001,0.7202171910376776,0.6056305123193283,0.8031957149505615,0.5245255282291053,0.6838162781555486
28,0.0001,0.7182548954373315,0.5979444576316324,0.8123279497736976,0.5052701867725473,0.6681559900612816
29,0.0001,0.7015971058890933,0.6142763905655735,0.8308369829541161,0.4625690559231445,0.6277229166581275
30,0.0001,0.6998638908068339,0.6160281054294162,0.8013959668931507,0.49213469405805566,0.6549835280733194
31,0.0001,0.6921951770782471,0.6176455327001282,0.7913157570929754,0.5179690622876224,0.6771618798393215
32,0.0001,0.6840466998872303,0.62138016813745,0.7959843646912348,0.5087690639221443,0.6719362321484841
33,0.0001,0.6843419784591311,0.6178205365064036,0.7583801831517901,0.5311816158556538,0.6915839596440809
34,0.0001,0.6779858498346238,0.6354181995620041,0.7924621899922689,0.5079665408143923,0.6662015496324682
35,0.0001,0.6856324190185183,0.602812535725908,0.7745901204290844,0.4963520775384971,0.6610197713854289
36,0.0001,0.6742384320213681,0.6301751905005193,0.7473162242344448,0.5350544736540455,0.6927320272606433
37,0.0001,0.6598433767046247,0.6446522409846871,0.794778687613351,0.46532310136664945,0.6254184720068912
38,0.0001,0.6547823661849612,0.6496920804956865,0.7532593806584676,0.5323312035583487,0.6827256004832263
39,0.0001,0.6477012378828866,0.6716573331523248,0.8396233604067848,0.4193363571686595,0.586854264931213
40,0.0001,0.6421941547166734,0.6507015305256594,0.7829898368744623,0.4809330242144029,0.6438204859513474
41,0.0001,0.6464151257560367,0.6376764117683891,0.7488953442800612,0.5178620679426655,0.679529535729624
42,0.0001,0.6413493099666777,0.6523683835594897,0.8108002344767252,0.454241096476978,0.621261318805834
43,0.0001,0.6291091669173468,0.666113869804156,0.7083583048411778,0.5590169626104134,0.7122600652815855
44,0.0001,0.6362919537794023,0.6488171265429221,0.7248626635188148,0.5365647375442875,0.6938043270317109
45,0.0001,0.625802531128838,0.662716871997489,0.7400702011017573,0.5135591551620076,0.6733307384698305
46,0.0001,0.6248638558955419,0.6597955893280618,0.8309432381675357,0.42217159070821886,0.5870799709230767
47,0.0001,0.6278873142741975,0.6511485231239048,0.7277677115939912,0.5442910298723225,0.6985843330671999
48,0.0001,0.6176121575491769,0.6591656443955081,0.6962624277387347,0.5609861673831918,0.7165926421876913
49,0.0001,0.6210274114495232,0.6519401299926606,0.6754152859960284,0.5981925422942952,0.7448757940208923
50,0.0001,0.6088434259096781,0.6619940068238783,0.6943752652122861,0.5554716451664067,0.7080304027325499
51,0.0001,0.606762395018623,0.6649458609877454,0.7080290743282863,0.5368053769529265,0.6919129031824284
52,0.0001,0.6121163907505217,0.6450740725035177,0.7680589130946568,0.45861607868524845,0.6268325124313195
53,0.0001,0.6012066389833178,0.6637303989528418,0.7267754673957825,0.5120314848041617,0.6757422661492664
54,0.0001,0.596366252217974,0.6545763004548921,0.7526764869689941,0.47148790215053554,0.6390674088477015
55,0.0001,0.5798798104127248,0.6807876592019279,0.645675295875186,0.6121699543358857,0.7562699168789976
56,0.0001,0.584900214558556,0.6644530684592233,0.7022390110152108,0.525310578282964,0.6864112117376505
57,0.0001,0.5775889725912184,0.6759036435357964,0.7798154978525071,0.4678987821010956,0.6340817928928291
58,0.0001,0.5687545083817982,0.6809699022827171,0.7101073406991505,0.5020888489620603,0.6594935890802854
59,0.0001,0.565128797576541,0.6840357595459509,0.7373043866384597,0.49428745560919,0.6610611767112816
60,0.0001,0.5558740624359676,0.6942905110459711,0.714604431674594,0.5198471519579736,0.6813842639221653
61,0.0001,0.5564526702676501,0.6890065455653155,0.6735781204132807,0.5459477201296059,0.7023514545543094
62,0.0001,0.5623932622727894,0.6807631227018002,0.6206808799789065,0.6114298103516893,0.7554107007254607
63,0.0001,0.5569935199760255,0.6877351917919284,0.663722657022022,0.5737428154273352,0.7265740754108081
64,0.0001,0.5531329540979295,0.6774596996693519,0.6799799799919128,0.519561563969922,0.6804449028637494
65,0.0001,0.5503555153097425,0.6804907485268581,0.7201414448874337,0.49250691290085735,0.6528169825096146
66,0.0001,0.5597204722109295,0.6579371501339679,0.6607737001918611,0.5279173278754021,0.6851113563277625
67,0.0001,0.5458609504359109,0.6823729254081469,0.6401972203027635,0.569420966579597,0.7206105707617809
68,0.0001,0.5430529443990617,0.6745600885134638,0.6745128205844334,0.5313131591475605,0.6840584961057478
69,0.0001,0.5209915510245732,0.7004779229279704,0.6493803943906512,0.5648541328851392,0.7167920893443013
70,0.0001,0.5314478405884334,0.6934997466165339,0.625178609575544,0.5833849031228754,0.7333656582502528
71,0.0001,0.5349287035919371,0.6806718518514394,0.6444726103828067,0.5559987886779085,0.7083558116751493
72,0.0001,0.5148259926409948,0.7093245287398633,0.6338275614238921,0.5599471370792051,0.7146471088224955
73,0.0001,0.5140331359136672,0.6986266513249243,0.6302903890609741,0.5688911085785412,0.7197821265388686
74,0.0001,0.511581464892342,0.6993361572016406,0.7004798366909936,0.48362987561110515,0.6434756178632874
75,0.0001,0.5161003271738688,0.6880133003844635,0.6259120674360366,0.5585900977813631,0.714424357537854
76,0.0001,0.5036056538422903,0.7007123489996538,0.7037386156263805,0.4683168055227296,0.6369966878407176
77,0.0001,0.5211238293420701,0.67268373863772,0.5977651221411568,0.5925729743785526,0.7391294078730046
78,0.0001,0.5003640069848015,0.7133540660197941,0.5895819039571852,0.5983982256642028,0.7455787247506755
79,0.0001,0.48366062130246845,0.7330011733993174,0.6497724169776553,0.5405165484543415,0.6955966801219178
80,0.0001,0.49519074246996925,0.6969005298556747,0.6362306617555165,0.5358883912852787,0.6908667283741475
81,0.0001,0.48663914061727975,0.7067933982692914,0.5793123330388751,0.6066068955817678,0.7526749814403307
82,0.0001,0.48252023401714506,0.7148393751272369,0.5746999524888539,0.6250617121932361,0.7671565080247983
83,0.0001,0.479667645125162,0.7095320514517273,0.623772626831418,0.5507265582104828,0.7057885996194099
84,0.0001,0.46624599184308735,0.7197272249013568,0.5852656846954709,0.6002448626040934,0.7479411772012065
85,0.0001,0.47202861450967337,0.7162743022351229,0.5877775266056969,0.5815010052441825,0.7324623460737613
86,0.0001,0.4560963653382801,0.733012298420883,0.577194597039904,0.6000612575384857,0.742934928453489
87,0.0001,0.4582956149464562,0.7256043091825645,0.620098732766651,0.5725401280545765,0.7206463118854605
88,0.0001,0.46337645252545673,0.7219944794403089,0.5927571654319763,0.5782471541941554,0.7297115969656963
89,0.0001,0.45637217305955435,0.7210431828230188,0.5592176261402312,0.591374854406326,0.7401852420343251
90,0.0001,0.45462722579638165,0.7205518732492564,0.5727162503060841,0.5888772650758332,0.7383198910299387
91,0.0001,0.44365194865635466,0.7352618634080622,0.583971829641433,0.5892627400914761,0.7369594038972767
92,0.0001,0.44028800867852713,0.7387757848252653,0.5868137081464132,0.55763260496,0.7103782501026759
93,0.0001,0.43438548701150076,0.7402169440028992,0.5470435335522607,0.6055177549155992,0.7518888490869111
94,0.0001,0.44049132863680523,0.7282798591787542,0.6177289344015575,0.5466499045575478,0.7049705597486944
95,0.0001,0.42271444769132704,0.7481939711323153,0.5488962871687753,0.6026535151912973,0.7477271905838487
96,0.0001,0.43168082691374277,0.7322725006670061,0.5364198514393398,0.6004063334149334,0.7451955795138885
97,0.0001,0.420859599397296,0.7479377666022216,0.5298444543566022,0.62109474349706,0.7633055616686284
98,0.0001,0.4419170149735042,0.7161270006575038,0.5644976312205905,0.5586669645380072,0.7103115790867387
99,0.0001,0.43385886436416987,0.7200337863949697,0.6147352286747524,0.5329766088617567,0.6889647587599405
100,0.0001,0.42499651937257676,0.7349871163967958,0.5302185430413201,0.6204572017532202,0.7623497031268963
101,0.0001,0.41805278403418406,0.7453259760263484,0.6163730223973592,0.527818154702973,0.6838763346492547
102,0.0001,0.4106161693731944,0.7520921366150028,0.5909062240804944,0.5466241447303,0.6991383176649313
103,0.0001,0.3972906924429394,0.7592870457743205,0.5704221654505957,0.5634534231512588,0.7118940242328502
104,0.0001,0.4108084567955562,0.7349423349669241,0.5306114298956734,0.6011422811413177,0.7475830895345604
105,0.0001,0.3933263023694356,0.7622995440075861,0.49516465692293077,0.6310588951246402,0.7709749795044109
106,0.0001,0.40241555940537227,0.7424137532760774,0.5005323744955517,0.6175543074095258,0.7591857689338439
107,0.0001,0.3980960633073534,0.7499940391842954,0.5385312636693319,0.5820221950642404,0.7324035089018848
108,0.0001,0.39321960579781307,0.7519123105239413,0.5509696716354007,0.583607970178527,0.7315306428942355
109,0.0001,0.3810454635393052,0.7657198649541196,0.6200862952641079,0.4960432611137818,0.6607231163436206
110,0.0001,0.3592242059253511,0.7911572093078304,0.48872389112200054,0.6388778164274809,0.7775096797993
111,0.0001,0.38064386873018174,0.7607281915304138,0.5570725869564783,0.5665162405283954,0.7171570639752434
112,0.0001,0.3851241341659001,0.7452848765590344,0.49567629184041706,0.6299945903507002,0.7691085689292694
113,0.0001,0.38956371659324285,0.7412026946109752,0.4904183958257948,0.6287959535695712,0.7669565118389033
114,0.0001,0.3763087902750288,0.7630092814387814,0.5646799547331673,0.5679978305574799,0.7165228788368111
115,0.0001,0.37904472436223713,0.747351829532609,0.5667172273000082,0.5685085370405369,0.7205227126130265
116,0.0001,0.3808352407954988,0.7471872529345429,0.5774388384251368,0.5453868320260127,0.6999115060987915
117,0.0001,0.363261178845451,0.7706577195798839,0.5436853979315076,0.570154832919398,0.7221639844783374
118,0.0001,0.36427735572769526,0.7628234150898082,0.5522422705377851,0.5662011903462643,0.7206917150383136
119,0.0001,0.37382412382534574,0.750759586213264,0.4966349034082322,0.6074352416115639,0.751484032208136
120,0.0001,0.36395598025549025,0.760549370232929,0.48445323251542594,0.6259283562860529,0.7668601943676902
121,0.0001,0.3571304650533767,0.7615756135188917,0.4954609033607301,0.599032425354183,0.7462258216100706
122,0.0001,0.3485422730445862,0.770797509059431,0.50917829927944,0.6039825987864722,0.7477286792642892
123,0.0001,0.3471040072895232,0.7708711119743651,0.4749872996693566,0.6315687590152171,0.7718127858378491
124,0.0001,0.33832561260177973,0.7828976996740705,0.48078065684863497,0.6364987467897224,0.7762957479159893
125,0.0001,0.3457314677181698,0.7756136754627286,0.5162381813639686,0.5938414494095451,0.7407856488539636
126,0.0001,0.33865925172964734,0.783873433536065,0.498550717319761,0.6054992413760192,0.7476806074919272
127,0.0001,0.3313852789856139,0.7864415344791599,0.4985580501102266,0.6045270842693853,0.7504326430604911
128,0.0001,0.3368499889260247,0.7732326363215617,0.4946437350341252,0.599947996250342,0.7434419195550468
129,0.0001,0.33731697428794133,0.7621286415692364,0.47583659064202083,0.612232859879871,0.7549493642437012
130,0.0001,0.3302975587901615,0.7770431141062534,0.4566658139228821,0.6451884210035771,0.781608523945283
131,0.0001,0.32686832831019447,0.7802002929562264,0.4494526528176807,0.6442913764441535,0.7799386595477381
132,0.0001,0.31805041432380676,0.7912712647153173,0.4903255956513541,0.5982722234803243,0.7451600111891368
133,0.0001,0.31752835852759226,0.7899460961225737,0.47335476534707205,0.6278429412524071,0.7693557819446262
134,0.0001,0.32164828195458367,0.7846846272974969,0.4928462931088039,0.6026448377580969,0.7460750591319952
135,0.0001,0.31037130384218126,0.7897770338950567,0.4491110358919416,0.6380081349106811,0.7761762590082212
136,0.0001,0.3306646261896406,0.7673084472958193,0.4660495775086539,0.620155983151533,0.7625792762391255
137,0.0001,0.3231972214721498,0.7762668040142744,0.4950286022254399,0.5992015385706522,0.7421454285707297
138,0.0001,0.31498404272965025,0.7760985684106997,0.43134886026382446,0.6612111384490894,0.793892145591437
139,0.0001,0.31363638809749056,0.7857445863781403,0.4739313210759844,0.6144402749021658,0.7572182958284929
140,0.0001,0.30798466432662236,0.7885288462091259,0.4594645216351464,0.6271318221930583,0.7675586118232319
141,0.0001,0.30246610442797345,0.7999473695653277,0.5115213848295665,0.5858783270229065,0.731316854454987
142,0.0001,0.30069493537857417,0.8000159137771234,0.48571784723372685,0.6039589111865298,0.7469641472195307
143,0.0001,0.28515612795239403,0.8148261942914442,0.4971836152530852,0.5857556603030706,0.7334994051007994
144,0.0001,0.3017726583140237,0.7801391816197403,0.4922708116826557,0.591798173105796,0.7357680865724043
145,0.0001,0.2996811384246463,0.7931811207600196,0.5068210902668181,0.5760623662769169,0.7268701344209947
146,0.0001,0.2978966406413487,0.786225022212366,0.49825741563524517,0.5777410536496392,0.7258752919760477
147,0.0001,0.29528263211250305,0.7953970738429045,0.47300563965524944,0.6121349800817688,0.7551168201903651
148,0.0001,0.29137185286907924,0.8030788737351425,0.46463470799582346,0.6111840026064481,0.7537501593259545
149,0.0001,0.2960253655910492,0.7821002393154834,0.5238565291677203,0.5660328567567541,0.713309251276617
150,0.0001,0.2924507338376272,0.7939607592259402,0.5196977286111741,0.5578957379764261,0.7089641739962471
151,0.0001,0.2981205802588236,0.7906349499953745,0.4431524674097697,0.6368163235771476,0.7737923544789295
152,0.0001,0.29350856514204116,0.7781737984285418,0.5234244210379464,0.5531972908081034,0.7080737295383427
153,0.0001,0.29033859286989483,0.7820096495558675,0.4925595692225865,0.5973914149471029,0.7424815498451584
154,0.0001,0.29622409244378406,0.7810146576745658,0.534307279757091,0.5474475570260472,0.6980085506284583
155,0.0001,0.2846517591249375,0.7916067910877542,0.5408694020339421,0.5505545837517687,0.6991535746907522
156,0.0001,0.2864052128224146,0.7946082601765618,0.44303291752224877,0.6208282542615349,0.760800605653773
157,0.0001,0.28943760834989096,0.7881327272286602,0.46863512481961933,0.5970324954386482,0.7414137470547507
158,0.0001,0.2923822062356131,0.7836286582259179,0.5180240032218751,0.5720642142634278,0.7189812301812498
159,0.0001,0.2846765113728387,0.7909973894140705,0.4434265749795096,0.6255769520117007,0.7656042461108991
160,0.0001,0.2911076701822735,0.7821928670314697,0.519650821174894,0.5413645197329497,0.6975329445393182
161,0.0001,0.2784690388611385,0.7984198624984893,0.5017977470443362,0.5690259251881654,0.7201024943764766
162,0.0001,0.26083509411130634,0.8133123552438614,0.48760445770763217,0.5775413988295213,0.7257596846072346
163,0.0001,0.2715065897930236,0.7967417662944465,0.46211324419294086,0.5998269456135629,0.7439014412463119
164,0.0001,0.2570908935297103,0.8220854783093523,0.46710475995427087,0.5934074499738357,0.7393521781845254
165,0.0001,0.2704540065356663,0.7946218150007139,0.4696201313109625,0.593446201938659,0.7388424259536956
166,0.0001,0.2632081579594385,0.8112312427248621,0.42783428444748833,0.6327196382543429,0.7681642369563564
167,0.0001,0.26210094420682817,0.8030348983515749,0.45740166306495667,0.6084588497264461,0.7514912224463254
168,0.0001,0.24865493533157168,0.8193167235802241,0.44068012067249845,0.6147485673923387,0.7557740718414363
169,0.0001,0.24351548226106734,0.8246773119643461,0.47069134740602403,0.5985020364839632,0.741502387260117
170,0.0001,0.2652409353426525,0.7963092529732436,0.491613860641207,0.5907495792038989,0.739662214554995
171,0.0001,0.25653757864520665,0.8102888140205506,0.47103390381449745,0.6024492112092243,0.7449120463576333
172,0.0001,0.25819413647765205,0.8020730924855387,0.47715731745674494,0.6027938150549025,0.7484324585338401
173,0.0001,0.24813730801854814,0.8186118930551396,0.48055544637498404,0.5820695668401752,0.7321363615668561
174,0.0001,0.24796512510095323,0.8236337066812551,0.5261362862019312,0.5622904591967484,0.708214586754708
175,0.0001,0.25958806631110964,0.8050650467079239,0.5426891176473527,0.5385096576479892,0.6884638766078061
176,0.0001,0.2564963542279743,0.8107590868764563,0.4338571869191669,0.6322170968737643,0.770624716014843
177,0.0001,0.25274461578755153,0.8038045422675806,0.46775525666418527,0.5967517534691844,0.7405126841176771
178,0.0001,0.2388862328869956,0.8232538095096553,0.45769771933555603,0.6142986933774008,0.7565798113337698
179,0.0001,0.2657277995631808,0.792659179373315,0.49563905738648917,0.5694199401270175,0.7176234994376672
180,0.0001,0.2444417497941426,0.8166410004016229,0.4915414111954825,0.5874128709034453,0.7349358433951535
181,0.0001,0.23005913836615427,0.8326756057284873,0.45002172674451557,0.6148588800265836,0.7563088279857756
182,0.0001,0.23206989750975654,0.8288193046135306,0.48425842608724323,0.5724695341274391,0.7205600092396184
183,0.0001,0.22310948300929295,0.8406615898052423,0.4327851548081353,0.6268234545019635,0.7657899166297975
184,0.0001,0.22426702153115047,0.8381471857280636,0.4519886076450348,0.5980665712115658,0.7440781327775424
185,0.0001,0.22048746049404144,0.8401594097346144,0.4524223627079101,0.609200076576787,0.7516820217200655
186,0.0001,0.21893289614291417,0.8383469344516509,0.4466169951927094,0.6122514797594522,0.7522848381316104
187,0.0001,0.2156437976019723,0.8427272927891548,0.4291604885033199,0.6258901803194838,0.7652670007044987
188,0.0001,0.22539844328448885,0.8241670681049138,0.43302843542326064,0.6251465881159747,0.7649092679892531
189,0.0001,0.2191668145713352,0.8430700203104933,0.4110885716619946,0.6507730736747002,0.784220909462603
190,0.0001,0.2261867622534434,0.8319764985135578,0.43193834168570383,0.6140103885012296,0.7547751779494883
191,0.0001,0.21250972435587928,0.8461081247049317,0.41591642726035344,0.6411123623301763,0.7748476430976832
192,0.0001,0.22191385570026578,0.8291918972339319,0.4166512829916818,0.6390186147930942,0.7767651793012182
193,0.0001,0.21335897701127188,0.8394598433216833,0.4426934889384678,0.6168617010408263,0.7570871774980625
194,0.0001,0.21543179665293014,0.8411436307359833,0.4122853591328576,0.6335910487112374,0.7715237806034158
195,0.0001,0.20353907417683376,0.8527515332711676,0.42369479437669116,0.6305531890275178,0.769751050996158
196,0.0001,0.22488575818992795,0.8216525996572978,0.4020723665044421,0.6383337035326562,0.7759376814329354
197,0.0001,0.21593121474697477,0.8363121414933488,0.4166886579422724,0.6273752762886945,0.767593000312798
198,0.0001,0.2198954529705502,0.8290562634735129,0.42897130194164457,0.6085770627818929,0.7509890387061431
199,0.0001,0.22056831206594193,0.8298586532184334,0.44436919192473096,0.6104372732905139,0.7513186069077031
